# CheminTotalEnMicrons	Intensite
-9.198435972629521018e+01	1.030509711947751583e+01
-9.178885630498533033e+01	8.929069233012464579e+00
-9.159335288367546468e+01	1.113855794618255857e+01
-9.139784946236559904e+01	7.996881796579946133e+00
-9.120234604105571918e+01	1.119312227607866816e+01
-9.100684261974583933e+01	8.869266355872682084e+00
-9.081133919843597369e+01	1.139698380282701784e+01
-9.061583577712610804e+01	9.783959167358833753e+00
-9.042033235581622819e+01	1.019956200844567995e+01
-9.022482893450634833e+01	1.000657613273279445e+01
-9.002932551319648269e+01	8.775470318916314127e+00
-8.983382209188660283e+01	1.041066769841222950e+01
-8.963831867057673719e+01	8.697355212435564198e+00
-8.944281524926685734e+01	9.702272488814676521e+00
-8.924731182795699169e+01	9.499747385362169894e+00
-8.905180840664711184e+01	1.157771220962881209e+01
-8.885630498533724619e+01	9.341720929353172664e+00
-8.866080156402736634e+01	1.086822609658770311e+01
-8.846529814271750070e+01	1.005201277887202238e+01
-8.826979472140762084e+01	7.733434779402998061e+00
-8.807429130009775520e+01	1.199961961215601569e+01
-8.787878787878787534e+01	8.621804528549020574e+00
-8.768328445747800970e+01	9.372239405016491887e+00
-8.748778103616812984e+01	1.055299235786007728e+01
-8.729227761485826420e+01	1.153463777135937995e+01
-8.709677419354838435e+01	8.915344854831079857e+00
-8.690127077223851870e+01	1.111081450337283627e+01
-8.670576735092863885e+01	9.296899411213832565e+00
-8.651026392961877320e+01	8.726824503611920747e+00
-8.631476050830889335e+01	1.199484919868759114e+01
-8.611925708699902771e+01	9.139103417021084752e+00
-8.592375366568914785e+01	9.983425112447187999e+00
-8.572825024437928221e+01	1.066989614431114930e+01
-8.553274682306940235e+01	1.002217380848102302e+01
-8.533724340175953671e+01	9.898846139603097782e+00
-8.514173998044965685e+01	1.108063921651056205e+01
-8.494623655913979121e+01	9.247894165211430817e+00
-8.475073313782991136e+01	1.087856842028575599e+01
-8.455522971652004571e+01	1.117682831333715754e+01
-8.435972629521016586e+01	7.499468024522104592e+00
-8.416422287390028600e+01	1.099126562702642573e+01
-8.396871945259042036e+01	9.788278329444592529e+00
-8.377321603128055472e+01	9.517020153420192585e+00
-8.357771260997067486e+01	1.003542334039843986e+01
-8.338220918866079501e+01	9.592443962060428930e+00
-8.318670576735092936e+01	9.042708397593749226e+00
-8.299120234604106372e+01	1.165544982698472332e+01
-8.279569892473118387e+01	1.055354114965026291e+01
-8.260019550342130401e+01	8.781971021430592828e+00
-8.240469208211143837e+01	1.141679213814008875e+01
-8.220918866080157272e+01	8.500860564680751352e+00
-8.201368523949169287e+01	1.095915449176878909e+01
-8.181818181818181301e+01	9.890229810114581355e+00
-8.162267839687194737e+01	9.873959784149596075e+00
-8.142717497556208173e+01	1.056032635427527389e+01
-8.123167155425220187e+01	1.002829669796022394e+01
-8.103616813294232202e+01	9.519138431811118295e+00
-8.084066471163245637e+01	9.318652464973331107e+00
-8.064516129032257652e+01	9.642174793627397378e+00
-8.044965786901271088e+01	9.035706240882838358e+00
-8.025415444770283102e+01	1.099112963726545722e+01
-8.005865102639296538e+01	8.324979129024384861e+00
-7.986314760508308552e+01	1.087075896101095296e+01
-7.966764418377321988e+01	8.762596291105841928e+00
-7.947214076246334002e+01	1.077554442457253181e+01
-7.927663734115347438e+01	1.023135712029093547e+01
-7.908113391984359453e+01	9.755020898921991090e+00
-7.888563049853372888e+01	9.938213275543091640e+00
-7.869012707722384903e+01	1.038176534979851340e+01
-7.849462365591398338e+01	9.616471418659125803e+00
-7.829912023460410353e+01	8.853773092242844811e+00
-7.810361681329423789e+01	1.283530423707144230e+01
-7.790811339198435803e+01	7.381848197455700422e+00
-7.771260997067449239e+01	1.079787417082597933e+01
-7.751710654936461253e+01	1.126567829458825543e+01
-7.732160312805474689e+01	9.248167445230533801e+00
-7.712609970674486704e+01	1.140482003148496837e+01
-7.693059628543500139e+01	9.457119064344874815e+00
-7.673509286412512154e+01	9.418559151930786300e+00
-7.653958944281524168e+01	1.003939107865165603e+01
-7.634408602150537604e+01	1.142175204767067598e+01
-7.614858260019551039e+01	8.376625455650332341e+00
-7.595307917888563054e+01	1.240563704517692756e+01
-7.575757575757575069e+01	9.703603637700954465e+00
-7.556207233626588504e+01	9.179770649653908876e+00
-7.536656891495601940e+01	1.187610879562922683e+01
-7.517106549364613954e+01	9.733005190991416811e+00
-7.497556207233625969e+01	1.014680503420889224e+01
-7.478005865102639405e+01	9.826481673705647069e+00
-7.458455522971652840e+01	1.035648242899252125e+01
-7.438905180840664855e+01	8.095210540504346852e+00
-7.419354838709676869e+01	1.206653953475074381e+01
-7.399804496578690305e+01	8.159454276129816108e+00
-7.380254154447703741e+01	1.037807521436461755e+01
-7.360703812316715755e+01	1.057372922321365039e+01
-7.341153470185727770e+01	8.258826149726623100e+00
-7.321603128054741205e+01	1.084675558449171717e+01
-7.302052785923754641e+01	9.379018653621111312e+00
-7.282502443792766655e+01	1.014001090924959669e+01
-7.262952101661778670e+01	9.072113520425634903e+00
-7.243401759530792106e+01	9.951840434496029175e+00
-7.223851417399804120e+01	8.205277202664099434e+00
-7.204301075268817556e+01	1.073844561483286064e+01
-7.184750733137829570e+01	9.227107490620877428e+00
-7.165200391006843006e+01	1.117551179723575672e+01
-7.145650048875855020e+01	1.096302304867606736e+01
-7.126099706744868456e+01	9.964936394580794499e+00
-7.106549364613880471e+01	1.115503807570781447e+01
-7.086999022482893906e+01	8.688101486872907842e+00
-7.067448680351905921e+01	1.200845722883961564e+01
-7.047898338220919356e+01	1.046299948003262159e+01
-7.028347996089931371e+01	9.492035473113844546e+00
-7.008797653958944807e+01	9.406059325581415109e+00
-6.989247311827956821e+01	1.027431526088463798e+01
-6.969696969696970257e+01	8.909879677813755450e+00
-6.950146627565982271e+01	1.034857760419048134e+01
-6.930596285434995707e+01	1.174932205902874216e+01
-6.911045943304007722e+01	7.892735542432939511e+00
-6.891495601173021157e+01	1.215658440398267537e+01
-6.871945259042033172e+01	9.537359549042681905e+00
-6.852394916911046607e+01	9.988576027005631630e+00
-6.832844574780058622e+01	9.808260394289515460e+00
-6.813294232649070636e+01	9.318380080922757713e+00
-6.793743890518084072e+01	9.468600332128005448e+00
-6.774193548387097508e+01	1.180478586777130978e+01
-6.754643206256109522e+01	1.049860858775770112e+01
-6.735092864125121537e+01	8.986949026093610016e+00
-6.715542521994134972e+01	1.107713673268875176e+01
-6.695992179863148408e+01	7.132912506586976953e+00
-6.676441837732160423e+01	1.065957959473997541e+01
-6.656891495601172437e+01	1.001284080009392774e+01
-6.637341153470185873e+01	9.847514053378073839e+00
-6.617790811339199308e+01	9.694702845371907074e+00
-6.598240469208211323e+01	9.584924394932214042e+00
-6.578690127077223337e+01	9.007173764470842059e+00
-6.559139784946236773e+01	1.060959577283960442e+01
-6.539589442815250209e+01	1.007663162947272717e+01
-6.520039100684262223e+01	8.203720924889093880e+00
-6.500488758553274238e+01	1.145231638543734221e+01
-6.480938416422287673e+01	8.898625442695944798e+00
-6.461388074291301109e+01	1.042081891034279550e+01
-6.441837732160313124e+01	1.125995227863938375e+01
-6.422287390029325138e+01	9.067569050647078299e+00
-6.402737047898338574e+01	1.084953267380691777e+01
-6.383186705767351299e+01	1.108079316476686849e+01
-6.363636363636364024e+01	9.884415290836713552e+00
-6.344086021505376749e+01	8.814161328762455838e+00
-6.324535679374389474e+01	1.025492476924766017e+01
-6.304985337243402199e+01	8.973837463142649185e+00
-6.285434995112414924e+01	1.118364102209787703e+01
-6.265884652981427649e+01	1.018294912041677236e+01
-6.246334310850440374e+01	9.576323644977954075e+00
-6.226783968719452389e+01	1.018227255230147854e+01
-6.207233626588465114e+01	9.273230154693777649e+00
-6.187683284457477839e+01	1.159226500810162719e+01
-6.168132942326490564e+01	8.595000136649835198e+00
-6.148582600195503289e+01	1.026331641803061601e+01
-6.129032258064516014e+01	9.749650533732440394e+00
-6.109481915933528740e+01	1.024985118293573549e+01
-6.089931573802541465e+01	9.409694896835475220e+00
-6.070381231671554190e+01	1.088614218742621631e+01
-6.050830889540566915e+01	8.873146195457229268e+00
-6.031280547409579640e+01	9.818191526527446200e+00
-6.011730205278592365e+01	1.016399280240537628e+01
-5.992179863147605090e+01	8.057936037101052662e+00
-5.972629521016617815e+01	1.148765858824051023e+01
-5.953079178885630540e+01	9.991242668072615629e+00
-5.933528836754643265e+01	9.144755276327970250e+00
-5.913978494623655990e+01	9.371100932748321455e+00
-5.894428152492668715e+01	1.187190472338002678e+01
-5.874877810361681441e+01	8.015195627451557669e+00
-5.855327468230694166e+01	1.025451593150710039e+01
-5.835777126099706891e+01	1.124633867336577886e+01
-5.816226783968719616e+01	8.702301282730680043e+00
-5.796676441837732341e+01	1.176617510294810209e+01
-5.777126099706745066e+01	8.586999127132873610e+00
-5.757575757575757791e+01	9.378154548193286644e+00
-5.738025415444770516e+01	9.400347809859061599e+00
-5.718475073313783241e+01	9.925420082770143537e+00
-5.698924731182795966e+01	9.451102773450744010e+00
-5.679374389051808691e+01	1.158306957254673719e+01
-5.659824046920821417e+01	8.715204394483423656e+00
-5.640273704789834142e+01	9.399863678070047968e+00
-5.620723362658846867e+01	1.140278267178410765e+01
-5.601173020527859592e+01	8.124371734833863101e+00
-5.581622678396872317e+01	1.019815430168605630e+01
-5.562072336265885042e+01	9.284026210580002214e+00
-5.542521994134897767e+01	1.023250867354416194e+01
-5.522971652003910492e+01	9.421350368844411349e+00
-5.503421309872923217e+01	1.064993439061889369e+01
-5.483870967741935942e+01	8.936746009616776121e+00
-5.464320625610948667e+01	1.043555329944746468e+01
-5.444770283479961392e+01	1.031273293083775577e+01
-5.425219941348974118e+01	8.203919481560443927e+00
-5.405669599217986132e+01	1.033060278887590400e+01
-5.386119257086998857e+01	9.409099609471439862e+00
-5.366568914956011582e+01	1.089199407517971530e+01
-5.347018572825024307e+01	9.224273682614342107e+00
-5.327468230694037032e+01	1.073996449790377206e+01
-5.307917888563049758e+01	1.021145829505261204e+01
-5.288367546432062483e+01	1.031406778732794649e+01
-5.268817204301075208e+01	9.305005131864202639e+00
-5.249266862170087933e+01	9.934124277601560138e+00
-5.229716520039100658e+01	1.007570402232159879e+01
-5.210166177908113383e+01	8.905325624924570249e+00
-5.190615835777126108e+01	1.077249374720478059e+01
-5.171065493646138833e+01	8.188100198089026449e+00
-5.151515151515151558e+01	1.165569329904861284e+01
-5.131964809384164283e+01	9.182077995907727441e+00
-5.112414467253177008e+01	9.623733503367896347e+00
-5.092864125122189733e+01	1.069888262340597684e+01
-5.073313782991202459e+01	1.050376958765277813e+01
-5.053763440860215184e+01	1.011740695414385272e+01
-5.034213098729227909e+01	9.206047337232515559e+00
-5.014662756598240634e+01	9.938333308482292239e+00
-4.995112414467253359e+01	8.911933753892808951e+00
-4.975562072336266084e+01	1.095023121514145892e+01
-4.956011730205278809e+01	9.214890040427700768e+00
-4.936461388074291534e+01	1.028079991481194178e+01
-4.916911045943304259e+01	9.935582791794844937e+00
-4.897360703812316984e+01	9.088250472795373014e+00
-4.877810361681329709e+01	1.064577784205167532e+01
-4.858260019550342435e+01	1.074093792158620175e+01
-4.838709677419355160e+01	8.875145963141138239e+00
-4.819159335288367885e+01	9.673513945960701577e+00
-4.799608993157380610e+01	1.105634127808164102e+01
-4.780058651026393335e+01	7.697170155032043937e+00
-4.760508308895406060e+01	1.065769292702680282e+01
-4.740957966764418785e+01	1.067918852115932182e+01
-4.721407624633431510e+01	9.712584548504171522e+00
-4.701857282502444235e+01	1.221639346999476317e+01
-4.682306940371456960e+01	8.858736957157717029e+00
-4.662756598240469685e+01	1.038226089642830630e+01
-4.643206256109482410e+01	1.084166927647835443e+01
-4.623655913978495136e+01	1.065994987279048978e+01
-4.604105571847507861e+01	8.539490944848713738e+00
-4.584555229716520586e+01	1.300325573512562727e+01
-4.565004887585532600e+01	8.733723776203229150e+00
-4.545454545454545325e+01	9.938349105604139311e+00
-4.525904203323558050e+01	1.084296347060171506e+01
-4.506353861192570776e+01	8.647055389798286029e+00
-4.486803519061583501e+01	1.055709347745885829e+01
-4.467253176930596226e+01	9.095179662694430789e+00
-4.447702834799608951e+01	9.738360060131329377e+00
-4.428152492668621676e+01	8.779125606031563223e+00
-4.408602150537634401e+01	1.152659033747991302e+01
-4.389051808406647126e+01	9.155679337747988811e+00
-4.369501466275659851e+01	1.147675505360408188e+01
-4.349951124144672576e+01	8.958153973188553110e+00
-4.330400782013685301e+01	8.920230849502985393e+00
-4.310850439882698026e+01	1.099544623048034708e+01
-4.291300097751710751e+01	9.238307821859372382e+00
-4.271749755620723477e+01	1.203631563292434237e+01
-4.252199413489736202e+01	9.821057906934990811e+00
-4.232649071358748927e+01	1.060042335301893246e+01
-4.213098729227761652e+01	8.884282024989241577e+00
-4.193548387096774377e+01	1.014248886624181800e+01
-4.173998044965787102e+01	9.158441951859760621e+00
-4.154447702834799827e+01	1.009338946949348781e+01
-4.134897360703812552e+01	9.582659560675169885e+00
-4.115347018572825277e+01	9.148437715326378949e+00
-4.095796676441838002e+01	1.030468869955140754e+01
-4.076246334310850727e+01	8.824370751587744977e+00
-4.056695992179863453e+01	1.174976648701984416e+01
-4.037145650048876178e+01	9.867334567904075371e+00
-4.017595307917888903e+01	1.024939737119397165e+01
-3.998044965786901628e+01	9.965633744752389944e+00
-3.978494623655914353e+01	1.100758190525163016e+01
-3.958944281524927078e+01	9.082340914551668476e+00
-3.939393939393939803e+01	1.115775547462573414e+01
-3.919843597262952528e+01	1.121450498762168202e+01
-3.900293255131965253e+01	9.089541769960682416e+00
-3.880742913000977978e+01	1.314429383237187210e+01
-3.861192570869990703e+01	8.287415650391643851e+00
-3.841642228739003428e+01	1.075449523647812811e+01
-3.822091886608016154e+01	9.601280460163854613e+00
-3.802541544477028879e+01	1.006461044087814294e+01
-3.782991202346041604e+01	8.777346383492790949e+00
-3.763440860215054329e+01	1.034315173048565661e+01
-3.743890518084066343e+01	8.815561726550162902e+00
-3.724340175953079068e+01	9.257346556763296874e+00
-3.704789833822091794e+01	1.142669001772409487e+01
-3.685239491691104519e+01	8.438824539795392710e+00
-3.665689149560117244e+01	1.116173946874225642e+01
-3.646138807429129969e+01	9.613861708610167867e+00
-3.626588465298142694e+01	9.688280847279239438e+00
-3.607038123167155419e+01	1.080629907782138410e+01
-3.587487781036168144e+01	1.065126996094831924e+01
-3.567937438905181580e+01	8.965166608993937913e+00
-3.548387096774193594e+01	9.420156470788818126e+00
-3.528836754643207030e+01	9.610605060452087400e+00
-3.509286412512219044e+01	9.061461089481202436e+00
-3.489736070381232480e+01	1.226788973354001122e+01
-3.470185728250244495e+01	8.956671874399185995e+00
-3.450635386119257930e+01	1.053513164179559247e+01
-3.431085043988269945e+01	1.027429295167926604e+01
-3.411534701857283380e+01	1.063332625348473037e+01
-3.391984359726295395e+01	1.081391256785356525e+01
-3.372434017595308831e+01	1.061158209414122133e+01
-3.352883675464320845e+01	1.130335163263649001e+01
-3.333333333333334281e+01	9.855991713927805264e+00
-3.313782991202346295e+01	1.011207985948025367e+01
-3.294232649071358310e+01	9.237235876639299903e+00
-3.274682306940371745e+01	1.041651632817451123e+01
-3.255131964809383760e+01	9.190577578870891884e+00
-3.235581622678397196e+01	1.163962313548055683e+01
-3.216031280547409210e+01	1.075813148017392429e+01
-3.196480938416422646e+01	8.348668342486172733e+00
-3.176930596285434660e+01	1.014710187694830879e+01
-3.157380254154448096e+01	8.767588699073947112e+00
-3.137829912023460111e+01	1.120304448835131517e+01
-3.118279569892473546e+01	9.274414156047425806e+00
-3.098729227761485561e+01	1.066149449744441746e+01
-3.079178885630498996e+01	9.518072809139885848e+00
-3.059628543499511011e+01	1.165455575824569046e+01
-3.040078201368524446e+01	9.232053701983096161e+00
-3.020527859237536461e+01	9.240231417165130523e+00
-3.000977517106549897e+01	1.021070677758037704e+01
-2.981427174975561911e+01	7.650185025446575970e+00
-2.961876832844575347e+01	1.198463822261280676e+01
-2.942326490713587361e+01	1.009754588000372344e+01
-2.922776148582600797e+01	9.397555743208380719e+00
-2.903225806451612812e+01	8.990912522427313647e+00
-2.883675464320626247e+01	1.166362486485183325e+01
-2.864125122189638262e+01	9.073935990460705980e+00
-2.844574780058651697e+01	1.222944079105120530e+01
-2.825024437927663712e+01	9.817747785071421873e+00
-2.805474095796677148e+01	8.012343686551016475e+00
-2.785923753665689162e+01	1.189111782688465624e+01
-2.766373411534702598e+01	9.116030593608686061e+00
-2.746823069403714612e+01	1.093777844337548366e+01
-2.727272727272728048e+01	9.302526327558773289e+00
-2.707722385141740062e+01	1.066459561378486320e+01
-2.688172043010753498e+01	8.495534105201947739e+00
-2.668621700879765513e+01	1.128385374975703925e+01
-2.649071358748778948e+01	9.362905358037542314e+00
-2.629521016617790963e+01	9.203686815450824454e+00
-2.609970674486804398e+01	1.217828692569425009e+01
-2.590420332355816413e+01	7.799783815328606096e+00
-2.570869990224829849e+01	1.104364483470332736e+01
-2.551319648093841863e+01	1.015558226026934641e+01
-2.531769305962855299e+01	1.041397372361812401e+01
-2.512218963831867313e+01	9.191316348146520099e+00
-2.492668621700880749e+01	9.973472181469482223e+00
-2.473118279569892763e+01	9.588198260955724805e+00
-2.453567937438904778e+01	9.383819137530776899e+00
-2.434017595307918214e+01	1.080982991787633374e+01
-2.414467253176930228e+01	8.713056868644448727e+00
-2.394916911045943664e+01	1.086806102881915770e+01
-2.375366568914955678e+01	9.247553144381090107e+00
-2.355816226783969114e+01	1.094097101274316408e+01
-2.336265884652981129e+01	8.903123992448334079e+00
-2.316715542521994564e+01	1.084786577019400156e+01
-2.297165200391006579e+01	9.598710293493532220e+00
-2.277614858260020014e+01	1.049977610379530546e+01
-2.258064516129032029e+01	1.032515951024109668e+01
-2.238514173998045464e+01	9.652098007015883496e+00
-2.218963831867057479e+01	1.068165563859105482e+01
-2.199413489736070915e+01	9.681328426529253406e+00
-2.179863147605082929e+01	1.104326186248163744e+01
-2.160312805474096365e+01	7.419378733013268779e+00
-2.140762463343108379e+01	1.149937738937174636e+01
-2.121212121212121815e+01	1.017153611444437011e+01
-2.101661779081133830e+01	9.668079612926359090e+00
-2.082111436950147265e+01	1.014148251153947200e+01
-2.062561094819159280e+01	9.303592637926520581e+00
-2.043010752688172715e+01	9.870346208655920606e+00
-2.023460410557184730e+01	9.969841624973552641e+00
-2.003910068426198166e+01	1.096889166642590219e+01
-1.984359726295210180e+01	8.476314359317855818e+00
-1.964809384164223616e+01	1.222800689853650447e+01
-1.945259042033235630e+01	8.084370606820874272e+00
-1.925708699902249066e+01	9.882621429092182552e+00
-1.906158357771261080e+01	1.091905869240669347e+01
-1.886608015640274516e+01	9.210581141069081212e+00
-1.867057673509286531e+01	9.749472361145100407e+00
-1.847507331378299966e+01	9.152561352520987015e+00
-1.827956989247311981e+01	9.203215698837251324e+00
-1.808406647116325416e+01	9.388543724025577575e+00
-1.788856304985337431e+01	1.110019583964214718e+01
-1.769305962854350867e+01	7.929318619879373919e+00
-1.749755620723362881e+01	1.226008238350528856e+01
-1.730205278592376317e+01	8.588794045733443738e+00
-1.710654936461388331e+01	8.864182011541327455e+00
-1.691104594330401767e+01	1.154701194021880362e+01
-1.671554252199413781e+01	9.427904218183925877e+00
-1.652003910068425796e+01	1.018167203181345570e+01
-1.632453567937439232e+01	1.052457961609330184e+01
-1.612903225806451246e+01	9.752136392181245839e+00
-1.593352883675464682e+01	8.893173235185154013e+00
-1.573802541544476696e+01	1.215463779459440907e+01
-1.554252199413490132e+01	8.603969908022069291e+00
-1.534701857282502147e+01	1.003117066473378571e+01
-1.515151515151515582e+01	1.056737159081522393e+01
-1.495601173020527597e+01	9.469758780880008331e+00
-1.476050830889541032e+01	1.017141745694141086e+01
-1.456500488758553047e+01	9.265675209704747672e+00
-1.436950146627566482e+01	1.147070481337340908e+01
-1.417399804496578497e+01	9.733472792084279845e+00
-1.397849462365591933e+01	1.075426849832082077e+01
-1.378299120234603947e+01	8.470513994851732065e+00
-1.358748778103617383e+01	1.047802374445949525e+01
-1.339198435972629397e+01	9.270790879925669969e+00
-1.319648093841642833e+01	9.622248889899275071e+00
-1.300097751710654848e+01	1.042502488422963047e+01
-1.280547409579668283e+01	8.336088554138571638e+00
-1.260997067448680298e+01	1.111161588113282939e+01
-1.241446725317693733e+01	8.001990604325969869e+00
-1.221896383186705748e+01	1.126462447758635221e+01
-1.202346041055719184e+01	9.387776791835925394e+00
-1.182795698924731198e+01	1.061174319825970436e+01
-1.163245356793744634e+01	1.052103818811410285e+01
-1.143695014662756648e+01	1.156312978606143460e+01
-1.124144672531770084e+01	8.701054583799702868e+00
-1.104594330400782098e+01	9.207000900404914034e+00
-1.085043988269795534e+01	1.189447364585962497e+01
-1.065493646138807549e+01	7.937674601879741942e+00
-1.045943304007820984e+01	1.094066833070036182e+01
-1.026392961876832999e+01	9.985173463242624337e+00
-1.006842619745846434e+01	1.048067598696738401e+01
-9.872922776148584489e+00	1.133092033977678526e+01
-9.677419354838718846e+00	9.110662437385617096e+00
-9.481915933528838991e+00	8.832669514525164800e+00
-9.286412512218973347e+00	1.093411904451685501e+01
-9.090909090909093493e+00	9.203590236998287821e+00
-8.895405669599227849e+00	7.919551540447280935e+00
-8.699902248289347995e+00	1.103940853677030454e+01
-8.504398826979482351e+00	7.653819921366579848e+00
-8.308895405669602496e+00	1.079936297246416643e+01
-8.113391984359722642e+00	1.079266623459727015e+01
-7.917888563049856998e+00	9.714210569582530042e+00
-7.722385141739977144e+00	1.080929632336696145e+01
-7.526881720430111500e+00	1.104585000272190776e+01
-7.331378299120231645e+00	9.518529651593606644e+00
-7.135874877810366002e+00	9.821550385856070875e+00
-6.940371456500486147e+00	1.188172619906158012e+01
-6.744868035190620503e+00	8.594228823590547961e+00
-6.549364613880740649e+00	1.218100858530483777e+01
-6.353861192570875005e+00	9.727032276943212707e+00
-6.158357771260995150e+00	9.384740123190425720e+00
-5.962854349951129507e+00	1.068346274956047814e+01
-5.767350928641249652e+00	1.081150127958949447e+01
-5.571847507331384008e+00	1.047038874901699934e+01
-5.376344086021504154e+00	9.776421780845288012e+00
-5.180840664711638510e+00	1.057920806003907543e+01
-4.985337243401758656e+00	9.703469276760717577e+00
-4.789833822091893012e+00	1.101201881371375357e+01
-4.594330400782013157e+00	8.197982254745417308e+00
-4.398826979472147514e+00	1.226418022249736239e+01
-4.203323558162267659e+00	8.420365389296453174e+00
-4.007820136852402015e+00	1.078701918957301409e+01
-3.812316715542522161e+00	1.127534925286883194e+01
-3.616813294232656517e+00	9.564350929960783176e+00
-3.421309872922776663e+00	1.003205414951138508e+01
-3.225806451612911019e+00	8.903467338225558692e+00
-3.030303030303031164e+00	1.064465735629571519e+01
-2.834799608993165521e+00	1.012273770158732411e+01
-2.639296187683285666e+00	1.152234726848911883e+01
-2.443792766373420022e+00	9.312107083346795378e+00
-2.248289345063540168e+00	1.075244761545063632e+01
-2.052785923753674524e+00	8.377683737076356607e+00
-1.857282502443794669e+00	9.436999508641905621e+00
-1.661779081133929026e+00	1.083317287614975299e+01
-1.466275659824049171e+00	7.852651101142174461e+00
-1.270772238514183528e+00	1.018244385924608331e+01
-1.075268817204303673e+00	9.895516062434772664e+00
-8.797653958944380292e-01	1.047064709026868456e+01
-6.842619745845581747e-01	8.923528786719410633e+00
-4.887585532746925310e-01	1.096482243076825469e+01
-2.932551319648126764e-01	7.943781735433983471e+00
-9.775171065494703271e-02	1.141380822824173968e+01
9.775171065493282185e-02	1.100568252840503369e+01
2.932551319648126764e-01	8.051852941007263453e+00
4.887585532746783201e-01	1.230195851544648455e+01
6.842619745845581747e-01	9.934963420740920981e+00
8.797653958944238184e-01	9.469960188795742084e+00
1.075268817204303673e+00	1.037132401277295202e+01
1.270772238514169317e+00	9.986827255182106455e+00
1.466275659824049171e+00	8.791247307219178353e+00
1.661779081133914815e+00	1.233704266839714059e+01
1.857282502443794669e+00	9.898763948463471962e+00
2.052785923753660313e+00	9.453481334053080332e+00
2.248289345063540168e+00	1.075141082652386615e+01
2.443792766373405811e+00	9.077464112045863232e+00
2.639296187683285666e+00	1.040610887271718710e+01
2.834799608993151310e+00	1.050770566543116935e+01
3.030303030303031164e+00	1.105635123786075624e+01
3.225806451612896808e+00	1.002058000296821838e+01
3.421309872922776663e+00	9.942963263675109076e+00
3.616813294232642306e+00	8.432425361219189952e+00
3.812316715542522161e+00	9.623897445822716890e+00
4.007820136852387805e+00	1.086934926355977993e+01
4.203323558162267659e+00	9.587336410578657819e+00
4.398826979472133303e+00	1.143335280193471526e+01
4.594330400782013157e+00	8.455663118682709367e+00
4.789833822091878801e+00	1.159147745801650942e+01
4.985337243401758656e+00	8.391855890138891994e+00
5.180840664711624299e+00	9.703967991673071225e+00
5.376344086021504154e+00	1.028480834857030679e+01
5.571847507331369798e+00	1.010985013157590195e+01
5.767350928641249652e+00	9.548448174402762945e+00
5.962854349951115296e+00	9.593352550218385844e+00
6.158357771260995150e+00	1.007230516844840906e+01
6.353861192570860794e+00	8.879339782807516457e+00
6.549364613880740649e+00	1.228385368701364655e+01
6.744868035190606292e+00	7.920780628703615989e+00
6.940371456500486147e+00	1.085712232098926400e+01
7.135874877810351791e+00	9.838150755922118407e+00
7.331378299120231645e+00	9.152723296100784722e+00
7.526881720430097289e+00	1.020592571905158508e+01
7.722385141739977144e+00	1.004457635645544933e+01
7.917888563049842787e+00	9.333750436341128776e+00
8.113391984359722642e+00	9.758014398153919799e+00
8.308895405669588285e+00	1.170038523548259768e+01
8.504398826979468140e+00	8.310089778356505974e+00
8.699902248289347995e+00	1.272696016725362966e+01
8.895405669599213638e+00	9.432480459040638365e+00
9.090909090909093493e+00	9.139519606507770177e+00
9.286412512218959137e+00	1.095812368180411411e+01
